CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Name,Org_Type,Age_Band,Table_Code,Screened,Invited,Uptake
2018-19,N1,North East and Yorkshire,Rotherham,BSU,50<71,A to D,not included,not included,77.03259312320917
2018-19,N1,North East and Yorkshire,Sheffield,BSU,50<71,A to D,not included,not included,73.35194331114452
2018-19,N2,North West,Bolton,BSU,50<71,A to D,not included,not included,70.5353294445562
2018-19,N2,North West,Cheshire & Stockport,BSU,50<71,A to D,not included,not included,69.18047998650302
2018-19,N2,North West,Crewe,BSU,50<71,A to D,not included,not included,72.37836404613549
2018-19,N2,North West,East Lancashire,BSU,50<71,A to D,not included,not included,68.87474803367456
2018-19,N2,North West,Liverpool,BSU,50<71,A to D,not included,not included,64.88485344984525
2018-19,N2,North West,Manchester,BSU,50<71,A to D,not included,not included,65.31522400162173
2018-19,N2,North West,North Lancashire & South Cumbria,BSU,50<71,A to D,not included,not included,69.08608224130141
2018-19,N2,North West,South Lancashire,BSU,50<71,A to D,not included,not included,71.45498783454988
2018-19,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,A to D,not included,not included,72.6289517470882
2018-19,N2,North West,Wirral & Chester,BSU,50<71,A to D,not included,not included,78.32157333733673
2018-19,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,A to D,not included,not included,66.32356571775833
2018-19,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,A to D,not included,not included,70.9433736023262
2018-19,N3,Midlands,Hereford & Worcester,BSU,50<71,A to D,not included,not included,72.70405857362378
2018-19,N3,Midlands,Kettering,BSU,50<71,A to D,not included,not included,74.39254410296239
2018-19,N3,Midlands,Leicestershire,BSU,50<71,A to D,not included,not included,72.35841081994928
2018-19,N3,Midlands,Lincolnshire,BSU,50<71,A to D,not included,not included,73.46674309068707
2018-19,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,A to D,not included,not included,73.53259469208967
2018-19,N3,Midlands,North Midlands,BSU,50<71,A to D,not included,not included,74.90261170014566
2018-19,N3,Midlands,North Nottinghamshire,BSU,50<71,A to D,not included,not included,80.88223456491991
2018-19,N3,Midlands,Northampton,BSU,50<71,A to D,not included,not included,74.47599899472229
2018-19,N3,Midlands,Nottingham City,BSU,50<71,A to D,not included,not included,74.03955584263787
2018-19,N3,Midlands,Shropshire,BSU,50<71,A to D,not included,not included,76.3602025235072
2018-19,N3,Midlands,South Birmingham,BSU,50<71,A to D,not included,not included,56.86876438986953
2018-19,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,A to D,not included,not included,69.14358422237447
2018-19,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,A to D,not included,not included,71.93100546907867
2018-19,N4,East of England,Beds & Herts,BSU,50<71,A to D,not included,not included,72.34093637454983
2018-19,N4,East of England,Cambridge & Huntingdon,BSU,50<71,A to D,not included,not included,72.23013048635825
2018-19,N4,East of England,Chelmsford & Colchester,BSU,50<71,A to D,not included,not included,72.79493859322665
2018-19,N4,East of England,East Suffolk,BSU,50<71,A to D,not included,not included,78.31096078638622
2018-19,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,A to D,not included,not included,75.21947620804131
2018-19,N4,East of England,King's Lynn,BSU,50<71,A to D,not included,not included,73.45355269775128
2018-19,N4,East of England,Milton Keynes,BSU,50<71,A to D,not included,not included,72.1602643535729
2018-19,N4,East of England,Norfolk & Norwich,BSU,50<71,A to D,not included,not included,77.15004574565415
2018-19,N4,East of England,Peterborough,BSU,50<71,A to D,not included,not included,73.40113231285385
2018-19,N4,East of England,South Essex,BSU,50<71,A to D,not included,not included,68.88730639131208
2018-19,N4,East of England,West Essex (Epping),BSU,50<71,A to D,not included,not included,68.38633840527656
2018-19,N4,East of England,West Suffolk,BSU,50<71,A to D,not included,not included,74.92472836758738
2018-19,N5,London,Central & East London,BSU,50<71,A to D,not included,not included,50.44069436233676
2018-19,N5,London,North London,BSU,50<71,A to D,not included,not included,65.43168005209465
2018-19,N5,London,Outer North East London,BSU,50<71,A to D,not included,not included,70.03476749239461
2018-19,N5,London,South East London,BSU,50<71,A to D,not included,not included,65.6349321481794
2018-19,N5,London,South West London,BSU,50<71,A to D,not included,not included,67.43882807469413
2018-19,N5,London,West of London,BSU,50<71,A to D,not included,not included,61.86570571354031
2018-19,N6,South East,Aylesbury & Wycombe,BSU,50<71,A to D,not included,not included,75.51748165758086
2018-19,N6,South East,Brighton,BSU,50<71,A to D,not included,not included,69.63957138218422
2018-19,N6,South East,Canterbury,BSU,50<71,A to D,not included,not included,74.1128438113949
2018-19,N6,South East,East Berkshire,BSU,50<71,A to D,not included,not included,70.16687377951358
2018-19,N6,South East,Guildford,BSU,50<71,A to D,not included,not included,71.8097100238099
2018-19,N6,South East,Isle of Wight,BSU,50<71,A to D,not included,not included,73.20281431630468
2018-19,N6,South East,Maidstone,BSU,50<71,A to D,not included,not included,73.45115268795972
2018-19,N6,South East,Medway,BSU,50<71,A to D,not included,not included,69.96850448205447
2018-19,N6,South East,North & Mid Hampshire,BSU,50<71,A to D,not included,not included,75.60338097016192
2018-19,N6,South East,Oxfordshire,BSU,50<71,A to D,not included,not included,72.25531360869707
2018-19,N6,South East,Portsmouth,BSU,50<71,A to D,not included,not included,69.04347303951003
2018-19,N6,South East,Southampton & Salisbury,BSU,50<71,A to D,not included,not included,74.59838719918726
2018-19,N6,South East,West Berkshire,BSU,50<71,A to D,not included,not included,71.29835762590835
2018-19,N6,South East,Worthing,BSU,50<71,A to D,not included,not included,72.54150702426566
2018-19,N7,South West,Avon,BSU,50<71,A to D,not included,not included,70.9742490050339
2018-19,N7,South West,Cornwall,BSU,50<71,A to D,not included,not included,71.8263127524524
2018-19,N7,South West,Dorset,BSU,50<71,A to D,not included,not included,71.83929787395022
2018-19,N7,South West,Gloucestershire,BSU,50<71,A to D,not included,not included,74.88301504995573
2018-19,N7,South West,North & East Devon,BSU,50<71,A to D,not included,not included,73.13613039541201
2018-19,N7,South West,Somerset,BSU,50<71,A to D,not included,not included,72.10830704521555
2018-19,N7,South West,South Devon,BSU,50<71,A to D,not included,not included,75.2840909090909
2018-19,N7,South West,West Devon,BSU,50<71,A to D,not included,not included,76.65850830864358
2018-19,N7,South West,Wiltshire,BSU,50<71,A to D,not included,not included,73.63067021902356
2018-19,N1,North East and Yorkshire,Barnsley,BSU,50<71,B,not included,not included,19.853836784409257
2018-19,N1,North East and Yorkshire,Doncaster,BSU,50<71,B,not included,not included,21.99710564399421
2018-19,N1,North East and Yorkshire,Gateshead,BSU,50<71,B,not included,not included,21.627064035441
2018-19,N1,North East and Yorkshire,Humberside,BSU,50<71,B,not included,not included,20.497729947872877
2018-19,N1,North East and Yorkshire,Leeds Wakefield,BSU,50<71,B,not included,not included,20.116264987283515
2018-19,N1,North East and Yorkshire,Newcastle,BSU,50<71,B,not included,not included,20.78770413064361
2018-19,N1,North East and Yorkshire,North Cumbria,BSU,50<71,B,not included,not included,18.447837150127228
2018-19,N1,North East and Yorkshire,North Tees,BSU,50<71,B,not included,not included,19.81132075471698
2018-19,N1,North East and Yorkshire,North Yorkshire,BSU,50<71,B,not included,not included,20.55019985892311
2018-19,N1,North East and Yorkshire,Pennine,BSU,50<71,B,not included,not included,24.30084170513169
2018-19,N1,North East and Yorkshire,Rotherham,BSU,50<71,B,not included,not included,21.939194741166805
2018-19,N1,North East and Yorkshire,Sheffield,BSU,50<71,B,not included,not included,17.963171739947388
2018-19,N2,North West,Bolton,BSU,50<71,B,not included,not included,19.544554455445546
2018-19,N2,North West,Cheshire & Stockport,BSU,50<71,B,not included,not included,19.843184559710494
2018-19,N2,North West,Crewe,BSU,50<71,B,not included,not included,22.662721893491124
2018-19,N2,North West,East Lancashire,BSU,50<71,B,not included,not included,20.630033159639982
2018-19,N2,North West,Liverpool,BSU,50<71,B,not included,not included,17.202133965619442
2018-19,N2,North West,Manchester,BSU,50<71,B,not included,not included,20.549428909019298
2018-19,N2,North West,North Lancashire & South Cumbria,BSU,50<71,B,not included,not included,19.810159957813326
2018-19,N2,North West,South Lancashire,BSU,50<71,B,not included,not included,19.238613188307273
2018-19,N2,North West,"Warrington, Halton, St Helens & Knowsley",BSU,50<71,B,not included,not included,21.291108404384897
2018-19,N2,North West,Wirral & Chester,BSU,50<71,B,not included,not included,22.292545710267227
2018-19,N3,Midlands,"City, Sandwell & Walsall",BSU,50<71,B,not included,not included,18.907779495105615
2018-19,N3,Midlands,"Dudley, Wolverhampton & South West Staffordshire",BSU,50<71,B,not included,not included,17.688846791380534
2018-19,N3,Midlands,Hereford & Worcester,BSU,50<71,B,not included,not included,20.852058241955778
2018-19,N3,Midlands,Kettering,BSU,50<71,B,not included,not included,23.214285714285715
2018-19,N3,Midlands,Leicestershire,BSU,50<71,B,not included,not included,19.785434289251082
2018-19,N3,Midlands,Lincolnshire,BSU,50<71,B,not included,not included,21.39137679650073
2018-19,N3,Midlands,North Derbyshire & Chesterfield,BSU,50<71,B,not included,not included,18.045862412761714
2018-19,N3,Midlands,North Midlands,BSU,50<71,B,not included,not included,18.628990057561488
2018-19,N3,Midlands,North Nottinghamshire,BSU,50<71,B,not included,not included,19.7592778335005
2018-19,N3,Midlands,Northampton,BSU,50<71,B,not included,not included,20.534458509142052
2018-19,N3,Midlands,Nottingham City,BSU,50<71,B,not included,not included,19.833203023195203
2018-19,N3,Midlands,Shropshire,BSU,50<71,B,not included,not included,18.857589984350547
2018-19,N3,Midlands,South Birmingham,BSU,50<71,B,not included,not included,15.616797900262466
2018-19,N3,Midlands,South Derbyshire & South East Staffordshire,BSU,50<71,B,not included,not included,19.02107646751437
2018-19,N3,Midlands,"Warwickshire, Solihull & Coventry",BSU,50<71,B,not included,not included,20.750160978750806
2018-19,N4,East of England,Beds & Herts,BSU,50<71,B,not included,not included,22.191092648053328
2018-19,N4,East of England,Cambridge & Huntingdon,BSU,50<71,B,not included,not included,22.5769669327252
2018-19,N4,East of England,Chelmsford & Colchester,BSU,50<71,B,not included,not included,19.995571302037202
2018-19,N4,East of England,East Suffolk,BSU,50<71,B,not included,not included,21.909547738693465
2018-19,N4,East of England,Great Yarmouth & Waveney,BSU,50<71,B,not included,not included,22.235225277940316
2018-19,N4,East of England,King's Lynn,BSU,50<71,B,not included,not included,17.597022860180754
2018-19,N4,East of England,Milton Keynes,BSU,50<71,B,not included,not included,21.640625
2018-19,N4,East of England,Norfolk & Norwich,BSU,50<71,B,not included,not included,19.38092582264361
2018-19,N4,East of England,Peterborough,BSU,50<71,B,not included,not included,21.14587259705993
2018-19,N4,East of England,South Essex,BSU,50<71,B,not included,not included,21.268403171007925
2018-19,N4,East of England,West Essex (Epping),BSU,50<71,B,not included,not included,22.61682242990654
2018-19,N4,East of England,West Suffolk,BSU,50<71,B,not included,not included,23.490304709141274
2018-19,N5,London,Central & East London,BSU,50<71,B,not included,not included,13.784530386740332
2018-19,N5,London,North London,BSU,50<71,B,not included,not included,20.911961796195026
2018-19,N5,London,Outer North East London,BSU,50<71,B,not included,not included,21.85068349106204
2018-19,N5,London,South East London,BSU,50<71,B,not included,not included,18.66282595512432
2018-19,N5,London,South West London,BSU,50<71,B,not included,not included,22.9168619364514
2018-19,N5,London,West of London,BSU,50<71,B,not included,not included,17.470813943995427
2018-19,N6,South East,Aylesbury & Wycombe,BSU,50<71,B,not included,not included,24.029574861367838
2018-19,N6,South East,Brighton,BSU,50<71,B,not included,not included,18.726114649681527
2018-19,N6,South East,Canterbury,BSU,50<71,B,not included,not included,23.403738771546493
2018-19,N6,South East,East Berkshire,BSU,50<71,B,not included,not included,21.796443899448192
2018-19,N6,South East,Guildford,BSU,50<71,B,not included,not included,20.756046020192535
2018-19,N6,South East,Isle of Wight,BSU,50<71,B,not included,not included,16.90340909090909
2018-19,N6,South East,Maidstone,BSU,50<71,B,not included,not included,27.155172413793103
2018-19,N6,South East,Medway,BSU,50<71,B,not included,not included,19.62138654387311
2018-19,N6,South East,North & Mid Hampshire,BSU,50<71,B,not included,not included,23.323170731707318
2018-19,N6,South East,Oxfordshire,BSU,50<71,B,not included,not included,19.215070643642072
2018-19,N6,South East,Portsmouth,BSU,50<71,B,not included,not included,21.84717332781114
2018-19,N6,South East,Southampton & Salisbury,BSU,50<71,B,not included,not included,23.251259093452713
2018-19,N6,South East,West Berkshire,BSU,50<71,B,not included,not included,22.33940556088207
2018-19,N6,South East,Worthing,BSU,50<71,B,not included,not included,19.919939001143728
2018-19,N7,South West,Avon,BSU,50<71,B,not included,not included,17.592732778198332
2018-19,N7,South West,Cornwall,BSU,50<71,B,not included,not included,17.501473187978785
2018-19,N7,South West,Dorset,BSU,50<71,B,not included,not included,19.121114683815648
2018-19,N7,South West,Gloucestershire,BSU,50<71,B,not included,not included,21.526258205689278
2018-19,N7,South West,North & East Devon,BSU,50<71,B,not included,not included,19.784172661870503
2018-19,N7,South West,Somerset,BSU,50<71,B,not included,not included,19.831223628691983
2018-19,N7,South West,South Devon,BSU,50<71,B,not included,not included,20.985010706638114
2018-19,N7,South West,West Devon,BSU,50<71,B,not included,not included,25.388198757763973
2018-19,N7,South West,Wiltshire,BSU,50<71,B,not included,not included,21.30005803830528
2018-19,N1,North East and Yorkshire,Barnsley,BSU,50<71,C1,not included,not included,87.96428109227385
2018-19,N1,North East and Yorkshire,Doncaster,BSU,50<71,C1,not included,not included,88.19303239799376
